id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
5226347012293423,Qb3pb9CCH,2672239381,常州校园,#用AE软件打开东大校徽#用AE打开@东南大学校徽的瞬间，原来静态的校徽换种打开方式，能这么有冲击力（via.🫘东南大学）L南京校园的微博视频,,,东南大学,用AE软件打开东大校徽,0,0,0,2025-10-27 13:08,Android,,"http://f.video.weibocdn.com/o0/UHTCcoYqlx08stgddppS010412008cSE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629603&ssig=Ldm6DH9MvS&KID=unistore,video",,,蓝V,非会员,0
5226346827746526,Qb3oSwvdY,2672239371,扬州校园,#用AE软件打开东大校徽#用AE打开@东南大学校徽的瞬间，真的有被惊艳到，校徽“活”了起来（via.🫘东南大学）L南京校园的微博视频,,,东南大学,用AE软件打开东大校徽,0,0,0,2025-10-27 13:07,Android,,"http://f.video.weibocdn.com/o0/UHTCcoYqlx08stgddppS010412008cSE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629603&ssig=Ldm6DH9MvS&KID=unistore,video",,,蓝V,非会员,0
5226346685140214,Qb3oElzcG,5609902035,镇江校园,#用AE软件打开东大校徽#用AE打开@东南大学校徽的瞬间，真的有被惊艳到，校徽“活”了起来原来静态的校徽换种打开方式，能这么有冲击力（via.🫘东南大学）L南京校园的微博视频,,,东南大学,用AE软件打开东大校徽,0,0,0,2025-10-27 13:06,Android,,"http://f.video.weibocdn.com/o0/UHTCcoYqlx08stgddppS010412008cSE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629603&ssig=Ldm6DH9MvS&KID=unistore,video",,,蓝V,非会员,0
5226346223770294,Qb3nUfOPc,5609901929,盐城校园,#用AE软件打开东大校徽#用AE打开@东南大学校徽的瞬间，校徽“活”了起来起先的铅笔画草稿，层层叠叠慢慢出现，细节里的线条一点点清晰，最后光影划过，东大的校徽就这么展现在眼前（via.🫘东南大学）L南京校园的微博视频,,,东南大学,用AE软件打开东大校徽,0,0,0,2025-10-27 13:05,Android,,"http://f.video.weibocdn.com/o0/UHTCcoYqlx08stgddppS010412008cSE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629603&ssig=Ldm6DH9MvS&KID=unistore,video",,,蓝V,非会员,0
5226346143810066,Qb3nMfZaG,6025494941,拉拉个大-脸,东南大学超话求经济管理学院申博指导和笔试考核,,,,,0,0,0,2025-10-27 13:04,东南大学超话,,,,,普通用户,非会员,0
5226345829239296,Qb3ngCLyU,5609688115,连云港校园,#用AE软件打开东大校徽#用AE打开@东南大学校徽的瞬间，起先的铅笔画草稿，层层叠叠慢慢出现，细节里的线条一点点清晰，最后光影划过，东大的校徽就这么展现在眼前原来静态的校徽换种打开方式，能这么有冲击力（via.🫘东南大学）L南京校园的微博视频,,,东南大学,用AE软件打开东大校徽,0,0,0,2025-10-27 13:03,Android,,"http://f.video.weibocdn.com/o0/UHTCcoYqlx08stgddppS010412008cSE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629616&ssig=S2tFgjALpR&KID=unistore,video",,,蓝V,非会员,0
5226345502084360,Qb3mK8KeI,2635802213,江苏省中学生,#用AE软件打开东大校徽#用AE打开@东南大学校徽的瞬间，真的有被惊艳到，校徽“活”了起来原来静态的校徽换种打开方式，能这么有冲击力（via.🫘东南大学）L南京校园的微博视频,,,东南大学,用AE软件打开东大校徽,0,0,0,2025-10-27 13:02,Android,,"http://f.video.weibocdn.com/o0/UHTCcoYqlx08stgddppS010412008cSE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629616&ssig=S2tFgjALpR&KID=unistore,video",,,蓝V,非会员,0
5226345208485941,Qb3mgzBA1,2672194723,无锡校园,#用AE软件打开东大校徽#用AE打开@东南大学校徽的瞬间，校徽“活”了起来起先的铅笔画草稿，层层叠叠慢慢出现，细节里的线条一点点清晰，最后光影划过，东大的校徽就这么展现在眼前原来静态的校徽换种打开方式，能这么有冲击力（via.🫘东南大学）L南京校园的微博视频,,,东南大学,用AE软件打开东大校徽,0,0,0,2025-10-27 13:01,Android,,"http://f.video.weibocdn.com/o0/UHTCcoYqlx08stgddppS010412008cSE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629616&ssig=S2tFgjALpR&KID=unistore,video",,,蓝V,非会员,0
5226345082129943,Qb3m48W5V,5609896587,宿迁校园,#用AE软件打开东大校徽#用AE打开@东南大学校徽的瞬间，真的有被惊艳到，校徽“活”了起来起先的铅笔画草稿，层层叠叠慢慢出现，细节里的线条一点点清晰，最后光影划过，东大的校徽就这么展现在眼前能这么有冲击力（via.🫘东南大学）L南京校园的微博视频,,,东南大学,用AE软件打开东大校徽,0,0,0,2025-10-27 13:00,Android,,"http://f.video.weibocdn.com/o0/UHTCcoYqlx08stgddppS010412008cSE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629616&ssig=S2tFgjALpR&KID=unistore,video",,,蓝V,非会员,0
5226343211993121,Qb3j38mv7,2002698697,南京校园,#用AE软件打开东大校徽#用AE打开@东南大学校徽的瞬间，真的有被惊艳到，校徽“活”了起来起先的铅笔画草稿，层层叠叠慢慢出现，细节里的线条一点点清晰，最后光影划过，东大的校徽就这么展现在眼前原来静态的校徽换种打开方式，能这么有冲击力（via.🫘东南大学）L南京校园的微博视频,,,东南大学,用AE软件打开东大校徽,14,14,225,2025-10-27 12:53,东南大学超话,,"http://f.video.weibocdn.com/o0/UHTCcoYqlx08stgddppS010412008cSE0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629616&ssig=S2tFgjALpR&KID=unistore,video",,,蓝V,会员,7
5226329852609080,Qb2XvaWJW,6150943495,大阳养生,南京10大医院“王牌”科室，收好这份清单，看病少走弯路1、【江苏省人民医院icon】——心血管内科、肝胆外科、呼吸与危重症医学科——冠心病精准治疗、复杂肝胆肿瘤切除、呼吸系统疑难病症诊治。心血管内科在冠心病治疗领域成果斐然，其研发的冠心病精准诊疗技术获江苏省icon科技进步一等奖icon。2、【鼓楼医院】——骨科icon、风湿icon免疫科、泌尿外科——关节疾病微创治疗、风湿免疫病综合治疗、泌尿系统肿瘤精准手术。骨科在关节疾病微创治疗领域不断创新，其微创技术获国家骨科医学创新奖。3、【南军南京总医院】——肾脏病科、普通外科、神经外科——肾脏疾病一体化治疗、胃肠肿瘤微创手术、颅脑肿瘤精准切除。肾脏病科在肾脏疾病一体化治疗上成果显著，其治疗模式获国家肾脏病防治优秀成果奖。4、【中大医院】——重症医学科、介入与血管外科、医学影像科——急危重症综合救治、血管疾病介入治疗、医学影像精准诊断。重症医学科在急危重症综合救治方面实力强劲，其救治方案获全国重症医学优秀成果奖。5、【江苏省中医院icon】——中医内科、针灸科、妇科icon——中医慢病调理、针灸特色疗法、妇科疑难病症治疗。中医内科在中医慢病调理方面经验丰富，其调理方案获国家中医药管理局icon中医慢病防治优秀成果奖。6、【南京市第一医院icon】——心血管外科、内分泌科、眼科——心脏瓣膜疾病手术、糖尿病icon综合管理、眼表疾病治疗。心血管外科在心脏瓣膜疾病手术方面技术先进，手术方案获国家心血管病防治优秀成果奖。7、【南京市儿童医院icon】——小儿心胸外科、新生儿科、小儿内分泌科——先天性心脏病icon手术、新生儿危重症救治、小儿内分泌疾病诊治。小儿心胸外科在先天性心脏病手术方面技术领先，手术成果获国家儿科icon医学创新奖。8、【南京脑科医院icon】——神经内科、精神科、康复医学科——脑血管病神经康复、精神疾病综合治疗、神经系统疾病康复。神经内科在脑血管病神经康复方面成果丰硕，康复方案获全国神经康复医学优秀成果奖。9、【东南大学附属中大医院icon】——消化内科、胸心外科、麻醉科——消化系统疾病微创治疗、胸部肿瘤手术、围手术期麻醉管理。消化内科在消化系统疾病微创治疗上不断创新，微创技术获国家消化医学创新奖。10、【南京市妇幼保健院icon】——产科icon、妇科肿瘤科icon、生殖医学中心——高危妊娠管理、妇科肿瘤综合治疗、辅助生殖技术。产科在高危妊娠管理方面经验丰富，管理模式获国家妇幼保健协会优秀成果奖。#微博健康公开课##微博中医药月##国医的精诚力量#,,,,"微博健康公开课,微博中医药月,国医的精诚力量",4,2,5,2025-10-27 12:00,HUAWEI Mate30 Pro 5G,https://wx1.sinaimg.cn/large/006IgJo3ly1i6oiwpt3ibj30zk0qox6k.jpg,,,,红V,超级会员,1
5226327557013962,Qb2TNtqEq,5535713810,吉吉小家伙真行,好像明信片里面的场景#佳能大学生影像节#佳能EOSR5，RF24-105mmF4，明信片@东南大学,,,东南大学,佳能大学生影像节,0,0,0,2025-10-27 11:50,Android,https://wx2.sinaimg.cn/large/0062Di2Cly1i6qsjhrqiej33z42zcx6r.jpg,,,,普通用户,非会员,0
5226322306793815,Qb2LksvnF,2486181921,阳泉日报--阳泉新闻网,【#建议改掉单手摘眼镜的习惯#】#长期戴眼镜导致的面部变化#东南大学附属中大医院眼科副主任医师张忠红提醒，单手摘戴眼镜时，眼镜框非常容易变形。长期单手拉拽一侧的眼镜腿，容易出现镜框一高一低，或者镜片一前一后。长期佩戴变“歪”的眼镜会影响视力矫正，加重近视，有的人甚至还会出现恶心、呕吐、头晕。摘眼镜时要用双手，注意经常检查是否有螺丝松动和镜框变形。,,,,"建议改掉单手摘眼镜的习惯,长期戴眼镜导致的面部变化",0,0,0,2025-10-27 11:30,微博网页版,https://wx2.sinaimg.cn/large/94302021ly1i6qqjlgx7zj20hs0brgmu.jpg,,,,普通用户,非会员,0
5226312601962433,Qb2vG8ew9,3844733372,昆明晋宁发布,【#建议改掉单手摘眼镜的习惯#】#长期戴眼镜导致的面部变化#东南大学附属中大医院眼科副主任医师张忠红提醒，单手摘戴眼镜时，眼镜框非常容易变形。长期单手拉拽一侧的眼镜腿，容易出现镜框一高一低，或者镜片一前一后。长期佩戴变“歪”的眼镜会影响视力矫正，加重近视，有的人甚至还会出现恶心、呕吐、头晕。摘眼镜时要用双手，注意经常检查是否有螺丝松动和镜框变形。（via.@生命时报）,,,生命时报,"建议改掉单手摘眼镜的习惯,长期戴眼镜导致的面部变化",0,0,0,2025-10-27 10:51,微博网页版,https://wx3.sinaimg.cn/large/e529f9bcgy1i6qqtfrcxbj20hs0brdh1.jpg,,,,蓝V,会员,6
5226311790366310,Qb2un1xie,1703010470,东南大学,#河海大学110周年校庆#百十征程，星河璀璨，以世纪求索，铸水利华章！从1915到2025，河海大学始终扎根神州沃土，以治水救国、报国、强国的赤子初心，始终在时代巨澜中勇立涛头，始终在民族复兴中镌刻担当！@东南大学谨祝@河海大学110周年华诞快乐！愿两校并肩同行，共谱育人新篇，在奔赴教育强国的壮阔新征程中，激流勇进，同耀华光！,,,"东南大学,河海大学",河海大学110周年校庆,1,3,10,2025-10-27 10:48,,"https://wx3.sinaimg.cn/large/6581e0a6gy1i6qqq5u0xtj21ek0sg7pg.jpg,https://wx4.sinaimg.cn/large/6581e0a6gy1i6qqq69dcdj21ek0sgk5x.jpg,https://wx3.sinaimg.cn/large/6581e0a6gy1i6qqq6uyv5j21ek0sgtt8.jpg,https://wx1.sinaimg.cn/large/6581e0a6gy1i6qqq8lvfyj20j00jpwhm.jpg,https://wx2.sinaimg.cn/large/6581e0a6gy1i6qqq7bdlrj21bf0zkk1k.jpg,https://wx4.sinaimg.cn/large/6581e0a6gy1i6qqq8apghj20bh0by404.jpg,https://wx4.sinaimg.cn/large/6581e0a6gy1i6qqq7yquzj21hc0zk7ol.jpg,https://wx2.sinaimg.cn/large/6581e0a6gy1i6qqq8ypodj21hc0zktdv.jpg,https://wx4.sinaimg.cn/large/6581e0a6gy1i6qqq9bfmuj21hc0zk47c.jpg",,,,蓝V,超级会员,1
5226306670429580,Qb2m71NKI,5182512445,南京晓庄学院,#高校动态#近日，“南京社区治理能力现代化暨‘社区纠纷、情感与治理’研讨会”在南京晓庄学院莫愁校区举行。南京市委社会工作部部长滕涛、副部长曲思泽，南京晓庄学院校长张志华、副校长赵向军，东南大学教授、全国社会工作专业学位研究生教指委委员陈友华出席，来自市委社会工作部、高校和基层社区一线代表，以及南京晓庄学院旅游与社会管理学院、陶行知研究院、南京城市基层治理学院和陶行知基层治理学院的师生代表近50人参会。研讨会由赵向军主持。会上，由南京晓庄学院基层治理领域专家领衔打造的“仙林课堂”特色案例正式对外发布，通过视频展播形式展示了前期研究与教学成效，以及该课堂通过角色扮演、情景模拟等形式助力社区纠纷调解与居民参与的生动实践，为与会代表提供了可借鉴的本土样本。陶行知基层治理学院负责人汇报展示了人工智能、产教融合背景下南京晓庄学院社会工作等相关专业人才培养模式改革及其实践新举措。本次会议立足南京市推进基层治理体系和治理能力现代化的战略背景，契合国家关于加强城乡社区治理、完善矛盾纠纷预防化解机制、提升社会服务效能的部署要求。南京晓庄学院将持续深化与省市相关部门联动协作，用好学校社会工作国家一流本科建设点等专业资源，加强南京城市基层治理学院平台建设，进一步发挥高校在政策咨询、人才支撑和社会服务中的重要作用，立足南京、服务江苏、辐射全国，在推进社区治理现代化实践中贡献更多学术智慧和实践力量。（编辑“叶蔚萱审核：温卢发布：季宇杰）,,,,高校动态,0,0,0,2025-10-27 10:27,微博网页版,"https://wx3.sinaimg.cn/large/005EJiepgy1i6qq5olceej30m70chtce.jpg,https://wx4.sinaimg.cn/large/005EJiepgy1i6qq5on7trj30m70et775.jpg,https://wx1.sinaimg.cn/large/005EJiepgy1i6qq5onodpj30m70et77a.jpg,https://wx2.sinaimg.cn/large/005EJiepgy1i6qq5pamcsj30m70etaeg.jpg,https://wx2.sinaimg.cn/large/005EJiepgy1i6qq5om49qj30m80b4jtu.jpg,https://wx1.sinaimg.cn/large/005EJiepgy1i6qq5ooev6j30m80go42g.jpg,https://wx1.sinaimg.cn/large/005EJiepgy1i6qq5op6vwj30m80gowis.jpg",,,,蓝V,会员,7
5226301418899503,Qb2dDBlan,1744332207,钱江视频,社会超话【喝过量咖啡会发生什么？科普中国：#多数人一次喝超100杯咖啡才有危险#】10月27日，#曹颖自曝因过量喝咖啡患焦虑症#登上热搜引关注，报道称，曹颖@DODO曹颖在接送孩子途中，因前夜熬夜录制节目后饮用浓咖啡，突发呼吸困难、手部抽搐，紧急送医后确诊低钾血症。那么，喝过量的咖啡会有什么后果？据科普中国，每天的咖啡因摄入量不应超过约每千克体重5毫克。也就是说，对于一位80千克的人来说，每天最多摄入400毫克咖啡因。“咖啡因过量确实可能导致死亡。”美国诺瓦东南大学的运动和锻炼科学家JoseAntonio说，但幸运的是，摄入那么多咖啡因并不容易。“这种情况下，咖啡因的量都需要以克计，”例如10克左右或更多，他说。平均而言，一杯约240毫升的自制滴滤咖啡含有约100毫克的咖啡因，因此大多数人需要一次性饮用超过100杯咖啡才会有危险。如果一个人摄入了过多咖啡因，他就会感到不安或过度兴奋，并可能难以入睡。一些患有罕见疾病的人摄入咖啡因，会增加健康风险。此外，咖啡因会让人上瘾，戒断症状可能包括头痛、疲劳、注意力不集中，偶尔还有类似流感的全身酸痛。美国妇产科医师学会建议，孕妇每天的咖啡因摄入量应限制在200毫克以内。过多的咖啡因可能引发焦虑症患者恐慌发作。不过，也有一些研究显示，对于大多数人来说适量摄入咖啡因是安全的，甚至可能是有益的。摄入咖啡因与运动成绩提高，和罹患口腔癌或喉癌的风险降低有关，但这可能不是咖啡因的直接结果。戳更多#曾经爆火现在几乎没人喝的奶茶#>>L钱江视频的微博视频,,,DODO曹颖,"多数人一次喝超100杯咖啡才有危险,曹颖自曝因过量喝咖啡患焦虑症,曾经爆火现在几乎没人喝的奶茶",0,0,0,2025-10-27 10:07,社会超话,,"http://f.video.weibocdn.com/o0/2Xcw0ZrVlx08svccG0zS010412003PuL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629626&ssig=0RZqLe4anP&KID=unistore,video",,,普通用户,超级会员,2
5226301369092260,Qb2dyC9jm,1744332207,钱江视频,社会超话#多数人一次喝超100杯咖啡才有危险#【大学生喝下咖啡因饮料后心脏骤停！一天最多能喝几杯咖啡？】#曹颖自曝因过量喝咖啡患焦虑症#据科普中国，每天的咖啡因摄入量不应超过约每千克体重5毫克。也就是说，对于一位80千克的人来说，每天最多摄入400毫克咖啡因。“咖啡因过量确实可能导致死亡。”美国诺瓦东南大学的运动和锻炼科学家JoseAntonio说，平均而言，一杯约240毫升的自制滴滤咖啡含有约100毫克的咖啡因，因此大多数人需要一次性饮用超过100杯咖啡才会有危险。戳更多#曾经爆火现在几乎没人喝的奶茶#>>O大学生喝下咖啡因饮料后心脏骤停！一天最多能喝几杯咖啡？,,,,"多数人一次喝超100杯咖啡才有危险,曹颖自曝因过量喝咖啡患焦虑症,曾经爆火现在几乎没人喝的奶茶",0,0,0,2025-10-27 10:06,社会超话,,,,,普通用户,超级会员,2
5226299207452672,Qb2a4vgMo,1880922220,金华晚报,【喝过量咖啡会发生什么？科普中国：#多数人一次喝超100杯咖啡才有危险#】10月27日，#曹颖自曝因过量喝咖啡患焦虑症#登上热搜引关注，报道称，曹颖@DODO曹颖在接送孩子途中，因前夜熬夜录制节目后饮用浓咖啡，突发呼吸困难、手部抽搐，紧急送医后确诊低钾血症。那么，喝过量的咖啡会有什么后果？据科普中国，每天的咖啡因摄入量不应超过约每千克体重5毫克。也就是说，对于一位80千克的人来说，每天最多摄入400毫克咖啡因。“咖啡因过量确实可能导致死亡。”美国诺瓦东南大学的运动和锻炼科学家JoseAntonio说，但幸运的是，摄入那么多咖啡因并不容易。“这种情况下，咖啡因的量都需要以克计，”例如10克左右或更多，他说。平均而言，一杯约240毫升的自制滴滤咖啡含有约100毫克的咖啡因，因此大多数人需要一次性饮用超过100杯咖啡才会有危险。如果一个人摄入了过多咖啡因，他就会感到不安或过度兴奋，并可能难以入睡。一些患有罕见疾病的人摄入咖啡因，会增加健康风险。此外，咖啡因会让人上瘾，戒断症状可能包括头痛、疲劳、注意力不集中，偶尔还有类似流感的全身酸痛。美国妇产科医师学会建议，孕妇每天的咖啡因摄入量应限制在200毫克以内。过多的咖啡因可能引发焦虑症患者恐慌发作。不过，也有一些研究显示，对于大多数人来说适量摄入咖啡因是安全的，甚至可能是有益的。摄入咖啡因与运动成绩提高，和罹患口腔癌或喉癌的风险降低有关，但这可能不是咖啡因的直接结果。（钱江视频）L钱江视频的微博视频,,,DODO曹颖,"多数人一次喝超100杯咖啡才有危险,曹颖自曝因过量喝咖啡患焦虑症",1,0,0,2025-10-27 09:58,微博视频号,,"http://f.video.weibocdn.com/o0/2Xcw0ZrVlx08svccG0zS010412003PuL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629626&ssig=0RZqLe4anP&KID=unistore,video",,,普通用户,会员,4
5226298811091173,Qb29r4zRz,1744332207,钱江视频,#多数人一次喝超100杯咖啡才有危险#【大学生喝下咖啡因饮料后心脏骤停！一天最多能喝几杯咖啡？】#曹颖自曝因过量喝咖啡患焦虑症#据科普中国，每天的咖啡因摄入量不应超过约每千克体重5毫克。也就是说，对于一位80千克的人来说，每天最多摄入400毫克咖啡因。“咖啡因过量确实可能导致死亡。”美国诺瓦东南大学的运动和锻炼科学家JoseAntonio说，平均而言，一杯约240毫升的自制滴滤咖啡含有约100毫克的咖啡因，因此大多数人需要一次性饮用超过100杯咖啡才会有危险。戳更多#曾经爆火现在几乎没人喝的奶茶#>>O大学生喝下咖啡因饮料后心脏骤停！一天最多能喝几杯咖啡？,,,,"多数人一次喝超100杯咖啡才有危险,曹颖自曝因过量喝咖啡患焦虑症,曾经爆火现在几乎没人喝的奶茶",6,13,2,2025-10-27 09:56,微博 weibo.com,,,,,普通用户,超级会员,2
5226297791876210,Qb27N7S5s,1744332207,钱江视频,【喝过量咖啡会发生什么？科普中国：#多数人一次喝超100杯咖啡才有危险#】10月27日，#曹颖自曝因过量喝咖啡患焦虑症#登上热搜引关注，报道称，曹颖@DODO曹颖在接送孩子途中，因前夜熬夜录制节目后饮用浓咖啡，突发呼吸困难、手部抽搐，紧急送医后确诊低钾血症。那么，喝过量的咖啡会有什么后果？据科普中国，每天的咖啡因摄入量不应超过约每千克体重5毫克。也就是说，对于一位80千克的人来说，每天最多摄入400毫克咖啡因。“咖啡因过量确实可能导致死亡。”美国诺瓦东南大学的运动和锻炼科学家JoseAntonio说，但幸运的是，摄入那么多咖啡因并不容易。“这种情况下，咖啡因的量都需要以克计，”例如10克左右或更多，他说。平均而言，一杯约240毫升的自制滴滤咖啡含有约100毫克的咖啡因，因此大多数人需要一次性饮用超过100杯咖啡才会有危险。如果一个人摄入了过多咖啡因，他就会感到不安或过度兴奋，并可能难以入睡。一些患有罕见疾病的人摄入咖啡因，会增加健康风险。此外，咖啡因会让人上瘾，戒断症状可能包括头痛、疲劳、注意力不集中，偶尔还有类似流感的全身酸痛。美国妇产科医师学会建议，孕妇每天的咖啡因摄入量应限制在200毫克以内。过多的咖啡因可能引发焦虑症患者恐慌发作。不过，也有一些研究显示，对于大多数人来说适量摄入咖啡因是安全的，甚至可能是有益的。摄入咖啡因与运动成绩提高，和罹患口腔癌或喉癌的风险降低有关，但这可能不是咖啡因的直接结果。戳更多#曾经爆火现在几乎没人喝的奶茶#>>L钱江视频的微博视频,,,DODO曹颖,"多数人一次喝超100杯咖啡才有危险,曹颖自曝因过量喝咖啡患焦虑症,曾经爆火现在几乎没人喝的奶茶",109,11,206,2025-10-27 09:52,微博视频号,,"http://f.video.weibocdn.com/o0/2Xcw0ZrVlx08svccG0zS010412003PuL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629626&ssig=0RZqLe4anP&KID=unistore,video",,,普通用户,超级会员,2
5226296285332516,Qb25mmnek,7827593454,银城佳遇-东大九龙湖店,#东大九龙湖校区站#南京租房酱超话三号线东大九龙湖地铁站，东南大学对面，公寓官方直租无中介费，可短租押一付一拎包入住13022596521L银城佳遇-东大九龙湖店的微博视频,,南京·东南青年汇·银城佳遇(东大九龙湖店),,东大九龙湖校区站,0,0,0,2025-10-27 09:46,微博视频号,,"http://f.video.weibocdn.com/o0/Ldp0FnOrlx08svbNbm7601041200kZza0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1761629626&ssig=8SQinlIfO7&KID=unistore,video",,,普通用户,非会员,0
5226294411004283,Qb22l4dg7,7394069397,红日药业,近日，北京中医药大学东直门医院张弛教授团队、东南大学附属中大医院刘松桥教授团队针对《JAMAInternalMedicine》及《CriticalCareMedicine》发表的两项血必净RCT研究数据展开再分析。其成果为血必净治疗脓毒性休克提供了新的高质量证据，相关研究论文已发表于重症医学领域高影响力期刊《CriticalCare》。O网页链接,,,,,0,0,0,2025-10-27 09:39,微博网页版,https://wx1.sinaimg.cn/large/0084oLdPly1i6qoqarornj30u01o27r1.jpg,,,,蓝V,非会员,0
5226290984782395,Qb1WOk47p,1173877895,李子红了,#43名新生弃读东华大学不必公告姓名#东华大学，还是第一次听说，开始看成了东南大学，心想着竟然放弃这样的985大学啊，再一看，是东华大学，看评论区才知道是一所211大学，以轻工业为特色专业，211也不好考啊，这么多人放弃，原因是什么呢？估计有一下几点吧：一是录取的学校或专业不喜欢，或高考发挥失常不甘心，弃读后去复读了；二是出国了；三是因家庭或个人原因放弃大学学业，直接工作了，第三种情况应该极少，主要是复读或出国了吧。录取了却不入学，的确会造成教育资源的浪费，也会给学校的声誉带来一定的影响，考生还是尽量不要这样做，学校也要反思自己的专业设置或管理水平或生活设施是否还存在需要改进的地方。如果大量考生放弃某一学校，也不可能跟学校毫无关系吧。,,,,43名新生弃读东华大学不必公告姓名,0,0,1,2025-10-27 09:25,iPhone客户端,,,,,普通用户,非会员,0
5226283530977982,Qb1KN46pU,7765798753,盱眙融媒,#盱眙新闻#微光丨营救一颗破裂的心“患者胸痛、呼吸困难、头晕、失血性休克，血压已经测不到了！”近日，县医院急诊医生的呼喊，让抢救区域瞬间进入“战时状态”——一场心脏破裂的生死营救，火速拉开。患者左前胸壁的伤口深及心脏，胸部CT提示心包积血，初步诊断为开放性心包积血、心脏破裂、心包填塞。急诊团队立刻开通创伤中心绿色通道，补液、输血同步进行，胸心外科、麻醉科等科室专家第一时间就位。“手术是在周末中午进行的，接到通知后，我们心脏大血管外科团队、中大医院专家等，第一时间赶到医院抢救患者。”县人民医院胸心外科主任冯志健回忆道。抢救过程中，患者突然出现心脏停跳。麻醉医师实施气管插管，患者心脏终于恢复跳动！经沟通，患者母亲表示完全信任医院的救治能力，医院立刻启动危急重症抢救手术绿色通道，数分钟内将患者转运至手术室。 冯志健团队联系东南大学附属中大医院胸心外科专家制定救治方案，并联合主刀。术中发现，患者伤口贯穿心包至右心室流出道，破裂口长约1.5cm，鲜血正不断外涌，心包腔内已有大量积血。手术团队迅速为患者清除积血约2500ml，随后施行“右心室破裂修补术”。手术灯聚焦在小小的心脏破裂口上，针线在医护人员的手中精准穿梭，每一次缝合都关乎生命安危。3个多小时里，手术团队始终保持高度专注，汗水浸湿了手术衣，却没人敢停下手中的动作。当最后一针缝合完毕，确认心脏跳动平稳、患者生命体征稳定、转危为安时，手术室里才传来轻轻的舒气声——这场生死营救，他们赢了！手术成功完成后，患者转入ICU监护治疗，次日便转回普通病房。经精心照料与康复指导，患者恢复良好。出院时，家属捧着两面锦旗，紧握冯志健的手连连道谢。“这次抢救成功，体现了我院急危重症医学中心的高效响应、多科室的通力协作以及专家团队过硬的技术，这也得益于南北结对帮扶。”冯志健说，“目前，胸心外科已成功开展了10多例心脏大血管手术，为盱眙及周边地区的心脏重症患者筑起一道坚实的生命防线！”融媒体记者:严倩倩,,,,盱眙新闻,0,106,80,2025-10-27 08:55,微博网页版,"https://wx3.sinaimg.cn/large/008tyv0Bgy1i6qnhdoyy2j30kt0f2abz.jpg,https://wx1.sinaimg.cn/large/008tyv0Bgy1i6qnhdozjkj30kt0e0jsr.jpg",,,,普通用户,超级会员,1
5226277250269570,Qb1AF187U,1981739991,东南大学图书馆,《重生之我在东大图书馆当AI》家人们谁懂啊！东南大学图书馆悄悄放大招，全新“AI馆员”正式上线营业啦！从此查书、问问题、搞科研，再也不用等开馆、找人工，这位科技感拉满的“全能助手”，全天24小时在线 陪你搞定学习难题～详情请点击查看：O网页链接,,,,,0,0,0,2025-10-27 08:30,微博网页版,"https://wx2.sinaimg.cn/large/761ef3d7ly1i6qmrgaeirj20p00anq81.jpg,https://wx1.sinaimg.cn/large/761ef3d7ly1i6qmrgivllj21hd0vl4pb.jpg",,,,蓝V,非会员,0
5226260710033334,Qb19Z08FE,1592930697,活力的阳光999地盘,吴健雄葬在自己就读的母校，江苏省太仓市浏河镇的明德高级中学，墓在紫薇阁旁，和她先生一起合葬，紫薇阁里陈列着她的生平简介。吴健雄的墓园是根据她的遗愿建造的，由东南大学建筑设计院设计，贝聿铭审定，并于1998年建成。墓园的“吴健雄墓园”五个大字由杨振宁题写，墓碑题词则出自李政道:她是一个世界公民，也是一个永远的中国人。,,,,,0,0,0,2025-10-27 07:25,iPhone客户端,,,,,普通用户,非会员,0
